
              -- N E S T --
  Copyright (C) 2004 The NEST Initiative

 Version: 3.9.0-post0.dev0
 Built: Jan 15 2026 10:38:56

 This program is provided AS IS and comes with
 NO WARRANTY. See the file LICENSE for details.

 Problems or suggestions?
   Visit https://www.nest-simulator.org

 Type 'nest.help()' to find out more about NEST.



[  89% ] Model time: 1772.5 ms, Real-time factor: 0.3425
[  89% ] Model time: 1773.0 ms, Real-time factor: 0.3425
[  89% ] Model time: 1773.5 ms, Real-time factor: 0.3425
[  89% ] Model time: 1774.0 ms, Real-time factor: 0.3425
[  89% ] Model time: 1774.5 ms, Real-time factor: 0.3426
[  89% ] Model time: 1775.0 ms, Real-time factor: 0.3426
[  89% ] Model time: 1775.5 ms, Real-time factor: 0.3426
[  89% ] Model time: 1776.0 ms, Real-time factor: 0.3426
[  89% ] Model time: 1776.5 ms, Real-time factor: 0.3426
[  89% ] Model time: 1777.0 ms, Real-time factor: 0.3426
[  89% ] Model time: 1777.5 ms, Real-time factor: 0.3426
[  89% ] Model time: 1778.0 ms, Real-time factor: 0.3426
[  89% ] Model time: 1778.5 ms, Real-time factor: 0.3426
[  89% ] Model time: 1779.0 ms, Real-time factor: 0.3427
[  89% ] Model time: 1779.5 ms, Real-time factor: 0.3427
[  89% ] Model time: 1780.0 ms, Real-time factor: 0.3427
[  90% ] Model time: 1780.5 ms, Real-time factor: 0.3427
[  90% ] Model time: 1781.0 ms, Real-time factor: 0.3427
[  90% ] Model time: 1781.5 ms, Real-time factor: 0.3427
[  90% ] Model time: 1782.0 ms, Real-time factor: 0.3427
[  90% ] Model time: 1782.5 ms, Real-time factor: 0.3427
[  90% ] Model time: 1783.0 ms, Real-time factor: 0.3427
[  90% ] Model time: 1783.5 ms, Real-time factor: 0.3427
[  90% ] Model time: 1784.0 ms, Real-time factor: 0.3428
[  90% ] Model time: 1784.5 ms, Real-time factor: 0.3428
[  90% ] Model time: 1785.0 ms, Real-time factor: 0.3428
[  90% ] Model time: 1785.5 ms, Real-time factor: 0.3428
[  90% ] Model time: 1786.0 ms, Real-time factor: 0.3428
[  90% ] Model time: 1786.5 ms, Real-time factor: 0.3428
[  90% ] Model time: 1787.0 ms, Real-time factor: 0.3428
[  90% ] Model time: 1787.5 ms, Real-time factor: 0.3428
[  90% ] Model time: 1788.0 ms, Real-time factor: 0.3428
[  90% ] Model time: 1788.5 ms, Real-time factor: 0.3428
[  90% ] Model time: 1789.0 ms, Real-time factor: 0.3429
[  90% ] Model time: 1789.5 ms, Real-time factor: 0.3429
[  90% ] Model time: 1790.0 ms, Real-time factor: 0.3429
[  90% ] Model time: 1790.5 ms, Real-time factor: 0.3429
[  90% ] Model time: 1791.0 ms, Real-time factor: 0.3429
[  90% ] Model time: 1791.5 ms, Real-time factor: 0.3429
[  90% ] Model time: 1792.0 ms, Real-time factor: 0.3429
[  90% ] Model time: 1792.5 ms, Real-time factor: 0.3429
[  90% ] Model time: 1793.0 ms, Real-time factor: 0.3429
[  90% ] Model time: 1793.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1794.0 ms, Real-time factor: 0.3430
[  90% ] Model time: 1794.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1795.0 ms, Real-time factor: 0.3430
[  90% ] Model time: 1795.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1796.0 ms, Real-time factor: 0.3430
[  90% ] Model time: 1796.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1797.0 ms, Real-time factor: 0.3430
[  90% ] Model time: 1797.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1798.0 ms, Real-time factor: 0.3430
[  90% ] Model time: 1798.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1799.0 ms, Real-time factor: 0.3430
[  90% ] Model time: 1799.5 ms, Real-time factor: 0.3430
[  90% ] Model time: 1800.0 ms, Real-time factor: 0.3430
[  91% ] Model time: 1800.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1801.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1801.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1802.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1802.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1803.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1803.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1804.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1804.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1805.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1805.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1806.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1806.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1807.0 ms, Real-time factor: 0.3431
[  91% ] Model time: 1807.5 ms, Real-time factor: 0.3431
[  91% ] Model time: 1808.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1808.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1809.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1809.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1810.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1810.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1811.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1811.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1812.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1812.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1813.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1813.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1814.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1814.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1815.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1815.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1816.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1816.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1817.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1817.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1818.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1818.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1819.0 ms, Real-time factor: 0.3432
[  91% ] Model time: 1819.5 ms, Real-time factor: 0.3432
[  91% ] Model time: 1820.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1820.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1821.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1821.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1822.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1822.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1823.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1823.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1824.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1824.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1825.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1825.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1826.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1826.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1827.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1827.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1828.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1828.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1829.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1829.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1830.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1830.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1831.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1831.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1832.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1832.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1833.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1833.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1834.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1834.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1835.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1835.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1836.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1836.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1837.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1837.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1838.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1838.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1839.0 ms, Real-time factor: 0.3432
[  92% ] Model time: 1839.5 ms, Real-time factor: 0.3432
[  92% ] Model time: 1840.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1840.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1841.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1841.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1842.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1842.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1843.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1843.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1844.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1844.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1845.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1845.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1846.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1846.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1847.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1847.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1848.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1848.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1849.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1849.5 ms, Real-time factor: 0.3432
[  93% ] Model time: 1850.0 ms, Real-time factor: 0.3432
[  93% ] Model time: 1850.5 ms, Real-time factor: 0.3433
[  93% ] Model time: 1851.0 ms, Real-time factor: 0.3433
[  93% ] Model time: 1851.5 ms, Real-time factor: 0.3433
[  93% ] Model time: 1852.0 ms, Real-time factor: 0.3433
[  93% ] Model time: 1852.5 ms, Real-time factor: 0.3433
[  93% ] Model time: 1853.0 ms, Real-time factor: 0.3433
[  93% ] Model time: 1853.5 ms, Real-time factor: 0.3433
[  93% ] Model time: 1854.0 ms, Real-time factor: 0.3433
[  93% ] Model time: 1854.5 ms, Real-time factor: 0.3434
[  93% ] Model time: 1855.0 ms, Real-time factor: 0.3434
[  93% ] Model time: 1855.5 ms, Real-time factor: 0.3434
[  93% ] Model time: 1856.0 ms, Real-time factor: 0.3434
[  93% ] Model time: 1856.5 ms, Real-time factor: 0.3434
[  93% ] Model time: 1857.0 ms, Real-time factor: 0.3434
[  93% ] Model time: 1857.5 ms, Real-time factor: 0.3434
[  93% ] Model time: 1858.0 ms, Real-time factor: 0.3434
[  93% ] Model time: 1858.5 ms, Real-time factor: 0.3435
[  93% ] Model time: 1859.0 ms, Real-time factor: 0.3435
[  93% ] Model time: 1859.5 ms, Real-time factor: 0.3435
[  93% ] Model time: 1860.0 ms, Real-time factor: 0.3435
[  94% ] Model time: 1860.5 ms, Real-time factor: 0.3435
[  94% ] Model time: 1861.0 ms, Real-time factor: 0.3435
[  94% ] Model time: 1861.5 ms, Real-time factor: 0.3435
[  94% ] Model time: 1862.0 ms, Real-time factor: 0.3435
[  94% ] Model time: 1862.5 ms, Real-time factor: 0.3435
[  94% ] Model time: 1863.0 ms, Real-time factor: 0.3435
[  94% ] Model time: 1863.5 ms, Real-time factor: 0.3435
[  94% ] Model time: 1864.0 ms, Real-time factor: 0.3435
[  94% ] Model time: 1864.5 ms, Real-time factor: 0.3435
[  94% ] Model time: 1865.0 ms, Real-time factor: 0.3435
[  94% ] Model time: 1865.5 ms, Real-time factor: 0.3435
[  94% ] Model time: 1866.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1866.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1867.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1867.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1868.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1868.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1869.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1869.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1870.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1870.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1871.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1871.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1872.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1872.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1873.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1873.5 ms, Real-time factor: 0.3436
[  94% ] Model time: 1874.0 ms, Real-time factor: 0.3436
[  94% ] Model time: 1874.5 ms, Real-time factor: 0.3437
[  94% ] Model time: 1875.0 ms, Real-time factor: 0.3437
[  94% ] Model time: 1875.5 ms, Real-time factor: 0.3437
[  94% ] Model time: 1876.0 ms, Real-time factor: 0.3437
[  94% ] Model time: 1876.5 ms, Real-time factor: 0.3437
[  94% ] Model time: 1877.0 ms, Real-time factor: 0.3437
[  94% ] Model time: 1877.5 ms, Real-time factor: 0.3437
[  94% ] Model time: 1878.0 ms, Real-time factor: 0.3437
[  94% ] Model time: 1878.5 ms, Real-time factor: 0.3437
[  94% ] Model time: 1879.0 ms, Real-time factor: 0.3437
[  94% ] Model time: 1879.5 ms, Real-time factor: 0.3437
[  94% ] Model time: 1880.0 ms, Real-time factor: 0.3437
[  95% ] Model time: 1880.5 ms, Real-time factor: 0.3437
[  95% ] Model time: 1881.0 ms, Real-time factor: 0.3437
[  95% ] Model time: 1881.5 ms, Real-time factor: 0.3437
[  95% ] Model time: 1882.0 ms, Real-time factor: 0.3437
[  95% ] Model time: 1882.5 ms, Real-time factor: 0.3437
[  95% ] Model time: 1883.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1883.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1884.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1884.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1885.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1885.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1886.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1886.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1887.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1887.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1888.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1888.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1889.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1889.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1890.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1890.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1891.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1891.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1892.0 ms, Real-time factor: 0.3438
[  95% ] Model time: 1892.5 ms, Real-time factor: 0.3438
[  95% ] Model time: 1893.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1893.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1894.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1894.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1895.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1895.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1896.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1896.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1897.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1897.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1898.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1898.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1899.0 ms, Real-time factor: 0.3439
[  95% ] Model time: 1899.5 ms, Real-time factor: 0.3439
[  95% ] Model time: 1900.0 ms, Real-time factor: 0.3439
[  96% ] Model time: 1900.5 ms, Real-time factor: 0.3439
[  96% ] Model time: 1901.0 ms, Real-time factor: 0.3439
[  96% ] Model time: 1901.5 ms, Real-time factor: 0.3439
[  96% ] Model time: 1902.0 ms, Real-time factor: 0.3439
[  96% ] Model time: 1902.5 ms, Real-time factor: 0.3439
[  96% ] Model time: 1903.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1903.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1904.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1904.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1905.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1905.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1906.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1906.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1907.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1907.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1908.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1908.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1909.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1909.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1910.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1910.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1911.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1911.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1912.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1912.5 ms, Real-time factor: 0.3440
[  96% ] Model time: 1913.0 ms, Real-time factor: 0.3440
[  96% ] Model time: 1913.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1914.0 ms, Real-time factor: 0.3441
[  96% ] Model time: 1914.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1915.0 ms, Real-time factor: 0.3441
[  96% ] Model time: 1915.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1916.0 ms, Real-time factor: 0.3441
[  96% ] Model time: 1916.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1917.0 ms, Real-time factor: 0.3441
[  96% ] Model time: 1917.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1918.0 ms, Real-time factor: 0.3441
[  96% ] Model time: 1918.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1919.0 ms, Real-time factor: 0.3441
[  96% ] Model time: 1919.5 ms, Real-time factor: 0.3441
[  96% ] Model time: 1920.0 ms, Real-time factor: 0.3441
[  97% ] Model time: 1920.5 ms, Real-time factor: 0.3441
[  97% ] Model time: 1921.0 ms, Real-time factor: 0.3441
[  97% ] Model time: 1921.5 ms, Real-time factor: 0.3441
[  97% ] Model time: 1922.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1922.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1923.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1923.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1924.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1924.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1925.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1925.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1926.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1926.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1927.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1927.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1928.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1928.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1929.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1929.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1930.0 ms, Real-time factor: 0.3442
[  97% ] Model time: 1930.5 ms, Real-time factor: 0.3442
[  97% ] Model time: 1931.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1931.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1932.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1932.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1933.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1933.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1934.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1934.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1935.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1935.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1936.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1936.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1937.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1937.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1938.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1938.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1939.0 ms, Real-time factor: 0.3443
[  97% ] Model time: 1939.5 ms, Real-time factor: 0.3443
[  97% ] Model time: 1940.0 ms, Real-time factor: 0.3443
[  98% ] Model time: 1940.5 ms, Real-time factor: 0.3443
[  98% ] Model time: 1941.0 ms, Real-time factor: 0.3443
[  98% ] Model time: 1941.5 ms, Real-time factor: 0.3443
[  98% ] Model time: 1942.0 ms, Real-time factor: 0.3443
[  98% ] Model time: 1942.5 ms, Real-time factor: 0.3443
[  98% ] Model time: 1943.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1943.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1944.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1944.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1945.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1945.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1946.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1946.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1947.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1947.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1948.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1948.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1949.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1949.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1950.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1950.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1951.0 ms, Real-time factor: 0.3444
[  98% ] Model time: 1951.5 ms, Real-time factor: 0.3444
[  98% ] Model time: 1952.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1952.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1953.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1953.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1954.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1954.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1955.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1955.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1956.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1956.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1957.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1957.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1958.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1958.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1959.0 ms, Real-time factor: 0.3445
[  98% ] Model time: 1959.5 ms, Real-time factor: 0.3445
[  98% ] Model time: 1960.0 ms, Real-time factor: 0.3445
[  99% ] Model time: 1960.5 ms, Real-time factor: 0.3445
[  99% ] Model time: 1961.0 ms, Real-time factor: 0.3445
[  99% ] Model time: 1961.5 ms, Real-time factor: 0.3445
[  99% ] Model time: 1962.0 ms, Real-time factor: 0.3445
[  99% ] Model time: 1962.5 ms, Real-time factor: 0.3445
[  99% ] Model time: 1963.0 ms, Real-time factor: 0.3445
[  99% ] Model time: 1963.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1964.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1964.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1965.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1965.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1966.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1966.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1967.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1967.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1968.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1968.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1969.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1969.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1970.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1970.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1971.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1971.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1972.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1972.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1973.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1973.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1974.0 ms, Real-time factor: 0.3446
[  99% ] Model time: 1974.5 ms, Real-time factor: 0.3446
[  99% ] Model time: 1975.0 ms, Real-time factor: 0.3447
[  99% ] Model time: 1975.5 ms, Real-time factor: 0.3447
[  99% ] Model time: 1976.0 ms, Real-time factor: 0.3447
[  99% ] Model time: 1976.5 ms, Real-time factor: 0.3447
[  99% ] Model time: 1977.0 ms, Real-time factor: 0.3447
[  99% ] Model time: 1977.5 ms, Real-time factor: 0.3447
[  99% ] Model time: 1978.0 ms, Real-time factor: 0.3447
[  99% ] Model time: 1978.5 ms, Real-time factor: 0.3447
[  99% ] Model time: 1979.0 ms, Real-time factor: 0.3447
[  99% ] Model time: 1979.5 ms, Real-time factor: 0.3447
[  99% ] Model time: 1980.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1980.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1981.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1981.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1982.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1982.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1983.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1983.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1984.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1984.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1985.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1985.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1986.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1986.5 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1987.0 ms, Real-time factor: 0.3447
[ 100% ] Model time: 1987.5 ms, Real-time factor: 0.3448
[ 100% ] Model time: 1988.0 ms, Real-time factor: 0.3448
